"日付け","終値","始値","高値","安値","出来高","変化率 %"
"2005-09-01","109.79","110.58","110.96","109.58","","-0.75%"
"2005-08-31","110.62","111.24","111.80","110.36","","-0.54%"
"2005-08-30","111.22","110.68","111.60","110.45","","0.52%"
"2005-08-29","110.64","110.11","110.70","109.82","","0.47%"
"2005-08-26","110.12","110.06","110.41","109.33","","0.04%"
"2005-08-25","110.08","110.19","110.45","109.74","","-0.08%"
"2005-08-24","110.17","109.89","110.75","109.84","","0.20%"
"2005-08-23","109.95","109.69","110.19","109.57","","0.16%"
"2005-08-22","109.77","110.42","110.56","109.37","","-0.66%"
"2005-08-19","110.50","110.49","110.85","110.29","","-0.04%"
"2005-08-18","110.54","109.75","110.68","109.69","","0.62%"
"2005-08-17","109.86","109.58","110.09","109.36","","0.26%"
"2005-08-16","109.57","109.26","109.69","109.01","","0.31%"
"2005-08-15","109.23","109.43","109.83","109.18","","-0.13%"
"2005-08-12","109.37","109.65","109.95","109.28","","-0.19%"
"2005-08-11","109.58","110.62","110.75","109.54","","-0.94%"
"2005-08-10","110.62","111.84","111.91","110.37","","-1.21%"
"2005-08-09","111.97","112.14","112.25","111.64","","-0.18%"
"2005-08-08","112.17","112.13","112.64","111.52","","0.24%"
"2005-08-05","111.90","111.22","112.22","111.09","","0.61%"
"2005-08-04","111.22","111.10","111.65","110.73","","0.14%"
"2005-08-03","111.06","111.38","111.95","110.95","","-0.31%"
"2005-08-02","111.40","112.32","112.41","111.08","","-0.76%"
"2005-08-01","112.25","112.58","112.78","111.68","","-0.27%"
"2005-07-29","112.55","112.14","112.61","111.91","","0.37%"
"2005-07-28","112.14","112.37","112.89","111.95","","-0.22%"
"2005-07-27","112.39","112.46","112.83","112.13","","-0.15%"
"2005-07-26","112.56","111.41","112.64","111.38","","1.03%"
"2005-07-25","111.41","111.36","112.00","111.27","","0.03%"
"2005-07-22","111.38","110.30","111.51","110.27","","0.97%"
"2005-07-21","110.31","112.77","112.90","109.85","","-2.29%"
"2005-07-20","112.89","112.75","113.73","112.42","","0.16%"
"2005-07-19","112.71","111.91","113.00","111.81","","0.71%"
"2005-07-18","111.92","112.26","112.38","111.47","","-0.27%"
"2005-07-15","112.22","112.26","112.43","111.71","","-0.12%"
"2005-07-14","112.35","111.90","112.41","111.61","","0.44%"
"2005-07-13","111.86","110.82","112.30","110.81","","0.97%"
"2005-07-12","110.79","111.72","111.81","110.72","","-0.89%"
"2005-07-11","111.78","112.22","112.29","111.64","","-0.42%"
"2005-07-08","112.25","112.04","112.62","111.75","","0.21%"
"2005-07-07","112.02","112.21","112.34","111.44","","-0.13%"
"2005-07-06","112.17","111.66","112.33","111.43","","0.43%"
"2005-07-05","111.69","111.56","112.13","111.43","","0.07%"
"2005-07-04","111.61","111.67","111.89","111.28","","-0.13%"
"2005-07-01","111.75","110.75","111.89","110.59","","0.85%"
"2005-06-30","110.81","110.40","111.00","109.96","","0.36%"
"2005-06-29","110.41","109.86","110.66","109.69","","0.47%"
"2005-06-28","109.89","109.22","110.09","109.17","","0.60%"
"2005-06-27","109.24","109.19","109.47","109.12","","0.17%"
"2005-06-24","109.06","108.93","109.43","108.83","","0.14%"
"2005-06-23","108.91","108.81","108.97","108.39","","0.05%"
"2005-06-22","108.86","108.32","109.17","108.25","","0.62%"
"2005-06-21","108.19","109.29","109.54","108.13","","-1.00%"
"2005-06-20","109.28","108.88","109.61","108.58","","0.69%"
"2005-06-17","108.53","108.89","109.10","108.44","","-0.35%"
"2005-06-16","108.91","109.14","109.43","108.62","","-0.26%"
"2005-06-15","109.19","109.42","109.72","109.11","","-0.26%"
"2005-06-14","109.48","109.52","109.64","109.04","","-0.04%"
"2005-06-13","109.52","108.56","109.70","108.40","","0.78%"
"2005-06-10","108.67","107.37","108.70","107.28","","1.20%"
"2005-06-09","107.38","107.25","107.78","107.06","","0.15%"
"2005-06-08","107.22","106.58","107.42","106.51","","0.56%"
"2005-06-07","106.62","106.88","107.05","106.47","","-0.25%"
"2005-06-06","106.89","107.70","107.86","106.68","","-0.69%"
"2005-06-03","107.63","108.25","108.32","107.44","","-0.59%"
"2005-06-02","108.27","108.57","108.81","108.07","","-0.38%"
"2005-06-01","108.68","108.51","108.88","108.10","","0.14%"
"2005-05-31","108.53","107.99","108.59","107.67","","0.49%"
"2005-05-30","108.00","107.98","108.19","107.71","","-0.02%"
"2005-05-27","108.02","107.95","108.14","107.71","","0.05%"
"2005-05-26","107.97","107.65","108.29","107.57","","0.26%"
"2005-05-25","107.69","107.61","107.89","107.25","","0.13%"
"2005-05-24","107.55","107.67","107.83","107.20","","-0.10%"
"2005-05-23","107.66","108.15","108.33","107.50","","-0.46%"
"2005-05-20","108.16","107.64","108.32","107.32","","0.46%"
"2005-05-19","107.67","107.01","107.71","106.92","","0.61%"
"2005-05-18","107.02","107.41","107.80","106.71","","-0.47%"
"2005-05-17","107.52","106.85","107.58","106.53","","0.66%"
"2005-05-16","106.81","107.31","107.81","106.68","","-0.48%"
"2005-05-13","107.32","106.85","107.46","106.64","","0.42%"
"2005-05-12","106.87","105.81","106.95","105.67","","0.98%"
"2005-05-11","105.83","105.52","105.96","104.89","","0.27%"
"2005-05-10","105.55","105.65","105.97","105.33","","-0.09%"
"2005-05-09","105.64","105.09","105.70","105.03","","0.55%"
"2005-05-06","105.06","104.48","105.16","104.42","","0.56%"
"2005-05-05","104.47","104.53","104.69","104.19","","-0.08%"
"2005-05-04","104.55","104.95","105.03","104.15","","-0.53%"
"2005-05-03","105.11","105.09","105.36","104.84","","0.03%"
"2005-05-02","105.08","105.03","105.44","104.88","","0.39%"
"2005-04-29","104.67","106.10","106.16","104.57","","-1.37%"
"2005-04-28","106.12","105.90","106.31","105.50","","0.22%"
"2005-04-27","105.89","106.05","106.39","105.66","","-0.19%"
"2005-04-26","106.09","105.76","106.20","105.51","","0.41%"
"2005-04-25","105.66","105.48","106.09","105.44","","-0.34%"
"2005-04-22","106.02","106.91","107.00","105.73","","-0.82%"
"2005-04-21","106.90","106.90","107.47","106.66","","0.04%"
"2005-04-20","106.86","106.81","107.55","106.58","","0.08%"
"2005-04-19","106.77","107.36","107.55","106.69","","-0.66%"
"2005-04-18","107.48","107.66","108.09","107.22","","-0.32%"
"2005-04-15","107.83","108.24","108.56","107.42","","-0.36%"
"2005-04-14","108.22","107.31","108.44","107.23","","0.85%"
"2005-04-13","107.31","107.69","107.85","107.11","","-0.35%"
"2005-04-12","107.69","107.83","108.50","107.48","","-0.08%"
"2005-04-11","107.78","108.27","108.55","107.60","","-0.41%"
"2005-04-08","108.22","108.62","108.90","108.13","","-0.39%"
"2005-04-07","108.64","108.66","108.81","108.07","","-0.05%"
"2005-04-06","108.69","108.23","108.79","107.84","","0.45%"
"2005-04-05","108.20","108.28","108.92","108.05","","-0.11%"
"2005-04-04","108.32","107.60","108.44","107.55","","0.67%"
"2005-04-01","107.60","107.14","107.81","106.74","","0.46%"
"2005-03-31","107.11","107.52","107.60","106.62","","-0.34%"
"2005-03-30","107.48","107.55","107.70","107.07","","-0.04%"
"2005-03-29","107.52","107.16","107.64","106.90","","0.38%"
"2005-03-28","107.11","106.32","107.41","106.30","","0.66%"
"2005-03-25","106.41","106.30","106.53","106.23","","0.06%"
"2005-03-24","106.35","105.94","106.59","105.89","","0.30%"
"2005-03-23","106.03","105.57","106.20","105.25","","0.45%"
"2005-03-22","105.55","105.19","105.74","104.83","","0.42%"
"2005-03-21","105.11","104.76","105.51","104.64","","0.34%"
"2005-03-18","104.75","104.54","105.08","104.47","","0.21%"
"2005-03-17","104.53","104.13","104.90","104.03","","0.34%"
"2005-03-16","104.18","104.59","104.72","103.86","","-0.33%"
"2005-03-15","104.52","104.80","105.04","104.13","","-0.35%"
"2005-03-14","104.89","103.81","105.20","103.67","","0.86%"
"2005-03-11","104.00","104.10","104.32","103.68","","-0.04%"
"2005-03-10","104.04","103.96","104.35","103.66","","0.07%"
"2005-03-09","103.97","104.67","104.77","103.62","","-0.69%"
"2005-03-08","104.69","105.18","105.20","104.32","","-0.50%"
"2005-03-07","105.22","104.74","105.38","104.50","","0.47%"
"2005-03-04","104.73","105.27","105.61","104.30","","-0.50%"
"2005-03-03","105.26","104.69","105.42","104.67","","0.52%"
"2005-03-02","104.72","104.41","105.19","104.30","","0.27%"
"2005-03-01","104.44","104.61","104.81","104.11","","-0.13%"
"2005-02-28","104.58","105.23","105.33","104.08","","-0.62%"
"2005-02-25","105.23","105.37","105.60","104.99","","-0.09%"
"2005-02-24","105.33","104.82","105.65","104.58","","0.46%"
"2005-02-23","104.85","104.04","105.12","103.90","","0.76%"
"2005-02-22","104.06","105.53","105.61","103.79","","-1.45%"
"2005-02-21","105.59","105.68","105.81","105.36","","-0.04%"
"2005-02-18","105.63","105.53","105.91","105.13","","0.10%"
"2005-02-17","105.52","105.41","105.83","105.11","","0.11%"
"2005-02-16","105.40","104.40","105.74","104.37","","0.96%"
"2005-02-15","104.40","105.09","105.38","104.26","","-0.73%"
"2005-02-14","105.17","105.47","105.59","104.61","","-0.51%"
"2005-02-11","105.71","105.85","105.97","105.46","","-0.13%"
"2005-02-10","105.85","105.59","106.88","105.32","","0.20%"
"2005-02-09","105.64","105.76","106.00","105.28","","-0.12%"
"2005-02-08","105.77","104.78","105.98","104.75","","0.86%"
"2005-02-07","104.87","104.38","105.06","104.03","","0.74%"
"2005-02-04","104.10","104.47","104.64","103.43","","-0.34%"
"2005-02-03","104.46","103.59","104.74","103.54","","0.77%"
"2005-02-02","103.66","103.68","104.12","103.32","","-0.06%"
"2005-02-01","103.72","103.67","104.10","103.48","","0.05%"
"2005-01-31","103.67","103.56","103.82","103.31","","0.30%"
"2005-01-28","103.36","103.01","103.79","102.35","","0.18%"
"2005-01-27","103.17","102.97","103.56","102.90","","0.15%"
"2005-01-26","103.02","104.02","104.14","102.74","","-1.02%"
"2005-01-25","104.08","102.67","104.36","102.48","","1.43%"
"2005-01-24","102.61","102.76","103.02","102.50","","-0.11%"
"2005-01-21","102.72","103.35","103.94","102.59","","-0.57%"
"2005-01-20","103.31","102.73","103.61","102.46","","0.48%"
"2005-01-19","102.82","102.26","102.98","102.00","","0.52%"
"2005-01-18","102.29","102.08","103.00","102.08","","0.22%"
"2005-01-17","102.07","101.97","102.22","101.65","","0.04%"
"2005-01-14","102.03","102.41","103.23","101.76","","-0.37%"
"2005-01-13","102.41","102.39","102.87","102.21","","-0.01%"
"2005-01-12","102.42","103.30","103.56","102.11","","-0.92%"
"2005-01-11","103.37","104.31","104.37","103.09","","-0.80%"
"2005-01-10","104.20","104.79","104.84","104.06","","-0.57%"
"2005-01-07","104.80","104.97","105.17","103.83","","-0.26%"
"2005-01-06","105.07","104.12","105.20","103.85","","0.94%"
"2005-01-05","104.09","104.56","105.03","103.73","","-0.50%"
"2005-01-04","104.61","102.77","104.81","102.41","","1.84%"
"2005-01-03","102.72","102.69","103.47","102.33","","0.24%"
"2004-12-31","102.47","103.05","103.17","102.29","","-0.63%"
"2004-12-30","103.12","103.82","104.25","102.84","","-0.64%"
"2004-12-29","103.78","103.03","104.31","103.00","","0.70%"
"2004-12-28","103.06","103.05","103.36","102.78","","0.06%"
"2004-12-27","103.00","103.68","104.13","102.67","","-0.67%"
"2004-12-24","103.69","103.57","103.81","103.42","","0.10%"
"2004-12-23","103.59","104.20","104.27","103.51","","-0.60%"
"2004-12-22","104.22","104.36","104.53","103.88","","-0.12%"
"2004-12-21","104.35","104.08","104.71","103.65","","0.28%"
"2004-12-20","104.06","103.95","104.51","103.85","","-0.12%"
"2004-12-17","104.18","104.75","104.82","104.06","","-0.54%"
"2004-12-16","104.75","104.18","105.00","103.42","","0.36%"
"2004-12-15","104.37","105.53","105.76","103.95","","-1.10%"
"2004-12-14","105.53","104.73","105.81","104.57","","0.66%"
"2004-12-13","104.84","105.36","105.59","104.51","","-0.30%"
"2004-12-10","105.16","104.65","106.20","104.58","","0.55%"
"2004-12-09","104.58","103.96","105.02","103.82","","0.50%"
"2004-12-08","104.06","102.93","105.01","102.72","","1.15%"
"2004-12-07","102.88","103.15","103.36","102.36","","-0.33%"
"2004-12-06","103.22","102.16","103.41","101.88","","1.12%"
"2004-12-03","102.08","103.19","103.62","102.02","","-1.09%"
"2004-12-02","103.21","102.59","103.44","101.81","","0.55%"
"2004-12-01","102.65","102.90","103.13","102.58","","-0.25%"
"2004-11-30","102.91","102.82","103.36","102.40","","0.06%"
"2004-11-29","102.85","102.70","103.15","102.48","","0.28%"
"2004-11-26","102.56","102.54","103.44","102.12","","-0.01%"
"2004-11-25","102.57","102.81","103.04","102.37","","-0.23%"
"2004-11-24","102.81","103.28","103.72","102.53","","-0.50%"
"2004-11-23","103.33","103.10","103.72","102.83","","0.11%"
"2004-11-22","103.22","103.30","103.41","102.92","","0.14%"
"2004-11-19","103.08","104.21","104.39","102.67","","-1.12%"
"2004-11-18","104.25","104.06","104.44","103.60","","0.21%"
"2004-11-17","104.03","105.32","105.56","103.77","","-1.27%"
"2004-11-16","105.37","105.29","105.71","105.17","","0.09%"
"2004-11-15","105.28","105.56","105.72","105.12","","-0.27%"
"2004-11-12","105.56","106.58","106.81","105.29","","-0.98%"
"2004-11-11","106.60","107.14","107.16","106.52","","-0.50%"
"2004-11-10","107.14","105.66","107.30","105.60","","1.31%"
"2004-11-09","105.75","105.53","105.96","105.40","","0.23%"
"2004-11-08","105.51","105.37","105.78","105.23","","-0.09%"
"2004-11-05","105.61","106.03","106.69","105.48","","-0.40%"
"2004-11-04","106.03","106.21","106.51","105.67","","-0.24%"
"2004-11-03","106.28","106.06","106.91","105.90","","0.12%"
"2004-11-02","106.15","106.41","106.78","106.03","","-0.27%"
"2004-11-01","106.44","105.90","106.62","105.72","","0.61%"
"2004-10-29","105.79","106.26","106.38","105.70","","-0.43%"
"2004-10-28","106.25","106.52","106.97","105.89","","-0.14%"
"2004-10-27","106.40","106.87","107.19","106.18","","-0.41%"
"2004-10-26","106.84","106.69","107.03","106.35","","0.20%"
"2004-10-25","106.63","107.31","107.41","106.18","","-0.53%"
"2004-10-22","107.20","107.52","107.78","107.15","","-0.25%"
"2004-10-21","107.47","108.27","108.41","107.30","","-0.77%"
"2004-10-20","108.30","108.34","108.70","108.07","","-0.01%"
"2004-10-19","108.31","109.22","109.47","108.23","","-0.87%"
"2004-10-18","109.26","109.17","109.61","109.10","","-0.08%"
"2004-10-15","109.35","109.61","109.72","108.78","","-0.29%"
"2004-10-14","109.67","109.77","109.85","109.11","","-0.13%"
"2004-10-13","109.81","109.64","110.22","109.40","","0.23%"
"2004-10-12","109.56","109.34","110.06","109.19","","0.26%"
"2004-10-11","109.28","109.48","109.61","109.08","","-0.23%"
"2004-10-08","109.53","111.21","111.29","109.29","","-1.52%"
"2004-10-07","111.22","111.27","111.46","110.91","","-0.05%"
"2004-10-06","111.28","111.19","111.48","110.97","","0.08%"
"2004-10-05","111.19","110.82","111.37","110.66","","0.27%"
"2004-10-04","110.89","110.65","111.22","110.48","","0.33%"
"2004-10-01","110.53","110.03","110.62","109.80","","0.45%"
"2004-09-30","110.03","110.90","111.28","109.78","","-0.78%"
"2004-09-29","110.89","111.35","111.39","110.62","","-0.44%"
"2004-09-28","111.38","111.26","111.76","111.10","","0.12%"
"2004-09-27","111.25","110.51","111.44","110.47","","0.40%"
"2004-09-24","110.81","110.81","110.88","110.28","","-0.01%"
"2004-09-23","110.82","110.63","110.94","110.23","","0.23%"
"2004-09-22","110.57","109.75","110.78","109.59","","0.77%"
"2004-09-21","109.73","109.85","110.20","109.55","","-0.14%"
"2004-09-20","109.88","109.89","110.18","109.67","","0.26%"
"2004-09-17","109.60","109.58","110.27","109.34","","-0.02%"
"2004-09-16","109.62","109.99","110.09","109.46","","-0.35%"
"2004-09-15","110.00","109.62","110.41","109.28","","0.32%"
"2004-09-14","109.65","110.01","110.15","109.32","","-0.37%"
"2004-09-13","110.06","109.53","110.38","109.29","","0.42%"
"2004-09-10","109.60","109.54","110.34","109.17","","0.02%"
"2004-09-09","109.58","109.35","110.04","109.14","","0.18%"
"2004-09-08","109.38","109.35","109.82","109.01","","-0.03%"
"2004-09-07","109.41","110.14","110.25","109.21","","-0.66%"
"2004-09-06","110.14","110.54","110.62","109.92","","-0.27%"
"2004-09-03","110.44","109.46","110.72","109.07","","0.86%"
"2004-09-02","109.50","109.40","109.66","109.21","","0.05%"
"2004-09-01","109.44","109.10","109.75","108.94","","0.28%"
"2004-08-31","109.13","109.83","110.23","108.71","","-0.65%"
"2004-08-30","109.84","109.61","110.47","109.50","","0.23%"
"2004-08-27","109.59","109.64","109.79","109.00","","-0.05%"
"2004-08-26","109.65","110.09","110.32","109.26","","-0.43%"
"2004-08-25","110.12","109.61","110.51","109.40","","0.44%"
"2004-08-24","109.64","109.83","110.06","109.33","","-0.19%"
"2004-08-23","109.85","109.13","109.93","109.09","","0.65%"
"2004-08-20","109.14","109.39","109.75","108.94","","-0.25%"
"2004-08-19","109.41","109.39","109.64","109.04","","0.03%"
"2004-08-18","109.38","109.82","110.19","109.27","","-0.44%"
"2004-08-17","109.86","110.42","110.63","109.85","","-0.55%"
"2004-08-16","110.47","110.35","111.03","110.31","","-0.23%"
"2004-08-13","110.72","110.75","112.11","110.42","","-0.08%"
"2004-08-12","110.81","110.86","111.26","110.42","","0.20%"
"2004-08-11","110.59","111.35","111.47","110.60","","-0.71%"
"2004-08-10","111.38","110.68","111.48","110.39","","0.63%"
"2004-08-09","110.68","110.35","110.94","110.10","","0.10%"
"2004-08-06","110.57","111.74","111.91","109.80","","-1.08%"
"2004-08-05","111.78","111.05","111.84","110.79","","0.65%"
"2004-08-04","111.06","110.67","111.75","110.50","","0.35%"
"2004-08-03","110.67","110.76","111.17","110.38","","-0.09%"
"2004-08-02","110.77","111.04","111.41","110.55","","-0.62%"
"2004-07-30","111.46","112.00","112.25","111.05","","-0.54%"
"2004-07-29","112.07","111.68","112.50","111.46","","0.35%"
"2004-07-28","111.68","110.90","111.91","110.74","","0.69%"
"2004-07-27","110.91","109.91","111.22","109.59","","0.85%"
"2004-07-26","109.97","110.16","110.19","109.40","","-0.18%"
"2004-07-23","110.17","109.72","110.30","109.61","","0.36%"
"2004-07-22","109.78","109.76","109.97","109.24","","0.00%"
"2004-07-21","109.78","108.53","110.33","108.35","","1.07%"
"2004-07-20","108.62","108.22","108.83","108.07","","0.32%"
"2004-07-19","108.27","108.79","108.84","108.07","","-0.42%"
"2004-07-16","108.73","109.80","110.04","108.53","","-0.96%"
"2004-07-15","109.78","109.15","110.01","108.99","","0.56%"
"2004-07-14","109.17","108.52","109.47","108.36","","0.51%"
"2004-07-13","108.62","108.23","109.41","108.16","","0.37%"
"2004-07-12","108.22","108.12","108.44","107.53","","0.02%"
"2004-07-09","108.20","108.95","108.97","107.92","","-0.68%"
